-2.907841045926722323e+00
-2.944908407576499965e+00
-2.958343807964228134e+00
-2.947919214207946226e+00
-2.913626703263325624e+00
-2.855678962015473665e+00
-2.774507621776464372e+00
-2.670759442321440691e+00
-2.545290382219280723e+00
-2.399157613470213501e+00
-2.233609559136668032e+00
-2.050074052535368896e+00
-1.850144735446603406e+00
-1.635565830498999507e+00
-1.408215439225632970e+00
-1.170087532094063132e+00
-9.232728099388571863e-01
-6.699386275373798716e-01
-4.123081794531877065e-01
-1.526391556317648612e-01
1.067979205045044844e-01
3.637414556038373603e-01
6.159604347877557506e-01
8.612757393841019571e-01
1.097580921905942697e+00
1.322862231775367547e+00
1.535217692960201719e+00
1.732875044368267226e+00
1.914208365429047598e+00
2.077753222668616395e+00
2.222220188114055528e+00
2.346506596895323149e+00
2.449706429277410891e+00
2.531118221371670085e+00
2.590250928749136872e+00
2.626827687907198339e+00
2.640787441813295722e+00
2.632284417349272321e+00
2.601685464187882157e+00
2.549565286228247185e+00
2.476699617980367307e+00
2.384056419004106253e+00
2.272785179465158123e+00
2.144204448866735557e+00
1.999787717858468206e+00
1.841147799532313112e+00
1.670019871621923002e+00
1.488243354374979788e+00
1.297742810432408467e+00
1.100508062707432844e+00
8.985737339137428448e-01
6.939984169687150040e-01
4.888436889390675999e-01
2.851531824684895300e-01
8.493192771806945540e-02
-1.098738252289939155e-01
-2.973960987641864895e-01
-4.758637975185433522e-01
-6.436202473711327698e-01
-7.991394867974253025e-01
-9.410411466711997575e-01
-1.068103769313577978e+00
-1.179276433774642197e+00
-1.273688571870923436e+00
-1.350657878205784979e+00
-1.409696237078056136e+00
-1.450513609635390555e+00
-1.473019845643618098e+00
-1.477324405606629254e+00
-1.463734000464592455e+00
-1.432748177501780074e+00
-1.385052902190051949e+00
-1.321512206264569667e+00
-1.243157992164320547e+00
-1.151178102868871456e+00
-1.046902783931388470e+00
-9.317896809649650613e-01
-8.074075308165070686e-01
-6.754187180072722674e-01
-5.375608795951656305e-01
-3.956277513032342430e-01
-2.514494554628011747e-01
-1.068724369595661083e-01
3.626074311004540141e-02
1.761315450030516150e-01
3.109653088536660226e-01
4.390506268657810018e-01
5.587580269843811509e-01
6.685577730356162540e-01
7.670365955094859967e-01
8.529131782536547579e-01
9.250522392382221071e-01
9.824770581067794328e-01
1.024380319300008502e+00
1.050133156959385250e+00
1.059292306411840467e+00
1.051605286611100087e+00
1.027013558267110049e+00
9.856536233230925870e-01
9.278560527258314927e-01
